,time,open,high,low,close,volume
20282,1607770800000,555.02000000,557.04000000,554.44000000,557.04000000,3837.14846000
20283,1607771700000,557.03000000,557.30000000,556.04000000,556.89000000,3502.50239000
20284,1607772600000,556.90000000,558.97000000,556.78000000,557.85000000,6067.69499000
20285,1607773500000,557.84000000,559.64000000,557.09000000,559.49000000,5003.06552000
20286,1607774400000,559.51000000,560.39000000,557.91000000,557.91000000,7093.94163000
20287,1607775300000,557.91000000,558.96000000,557.91000000,558.13000000,3306.93874000
20288,1607776200000,558.13000000,558.96000000,556.48000000,557.30000000,3559.03280000
20289,1607777100000,557.31000000,557.61000000,556.72000000,557.25000000,2925.43055000
20290,1607778000000,557.26000000,557.97000000,555.36000000,555.96000000,5139.60768000
20291,1607778900000,555.99000000,556.96000000,555.32000000,556.52000000,3474.11947000
20292,1607779800000,556.52000000,556.96000000,555.60000000,556.49000000,4590.05965000
20293,1607780700000,556.49000000,556.68000000,555.30000000,555.53000000,4630.97061000
20294,1607781600000,555.52000000,556.65000000,554.33000000,555.45000000,8420.29421000
20295,1607782500000,555.45000000,557.02000000,555.04000000,556.76000000,3446.88881000
20296,1607783400000,556.76000000,556.76000000,551.57000000,552.77000000,12099.58218000
20297,1607784300000,552.78000000,554.16000000,551.28000000,553.95000000,10229.17770000
20298,1607785200000,553.91000000,553.91000000,551.50000000,552.35000000,7956.76255000
20299,1607786100000,552.34000000,554.80000000,552.27000000,553.84000000,5881.35195000
20300,1607787000000,553.84000000,555.54000000,552.88000000,555.14000000,7641.53832000
20301,1607787900000,555.14000000,555.14000000,554.13000000,554.54000000,6135.01594000
20302,1607788800000,554.53000000,555.86000000,553.88000000,554.97000000,8632.71233000
20303,1607789700000,554.97000000,555.81000000,553.89000000,555.00000000,3304.10324000
20304,1607790600000,555.00000000,555.47000000,554.01000000,554.05000000,2558.06357000
20305,1607791500000,554.05000000,554.20000000,552.62000000,553.24000000,3338.22670000
20306,1607792400000,553.31000000,554.68000000,552.62000000,552.62000000,2601.00857000
20307,1607793300000,552.61000000,552.94000000,551.68000000,552.61000000,4934.11928000
20308,1607794200000,552.61000000,554.65000000,551.95000000,554.33000000,3168.76948000
20309,1607795100000,554.33000000,557.00000000,554.09000000,556.24000000,7438.32267000
20310,1607796000000,556.28000000,558.79000000,556.23000000,557.53000000,7127.74561000
20311,1607796900000,557.52000000,563.26000000,557.51000000,562.10000000,20493.39985000
20312,1607797800000,562.03000000,564.69000000,561.43000000,563.06000000,11440.64021000
20313,1607798700000,563.09000000,565.54000000,563.09000000,564.21000000,9064.64318000
20314,1607799600000,564.20000000,568.00000000,564.19000000,565.82000000,12810.59973000
20315,1607800500000,565.90000000,566.80000000,564.59000000,565.20000000,9471.86809000
20316,1607801400000,565.25000000,566.07000000,564.00000000,565.50000000,7740.27452000
20317,1607802300000,565.55000000,569.50000000,564.68000000,568.80000000,10014.58054000
20318,1607803200000,568.81000000,569.80000000,566.47000000,566.97000000,7989.47389000
20319,1607804100000,566.97000000,568.66000000,566.31000000,568.46000000,4276.21720000
20320,1607805000000,568.46000000,572.83000000,567.81000000,568.08000000,14737.15432000
20321,1607805900000,568.16000000,568.26000000,567.12000000,567.93000000,5871.02680000
20322,1607806800000,567.94000000,571.58000000,567.62000000,570.34000000,8788.43691000
20323,1607807700000,570.40000000,571.66000000,569.50000000,569.74000000,5735.29430000
20324,1607808600000,569.77000000,571.70000000,567.83000000,569.08000000,5041.49695000
20325,1607809500000,569.07000000,570.60000000,568.76000000,570.13000000,3999.91746000
20326,1607810400000,570.18000000,571.79000000,569.44000000,570.87000000,4001.68203000
20327,1607811300000,570.89000000,571.38000000,570.49000000,570.81000000,1744.10778000
20328,1607812200000,570.81000000,574.00000000,569.98000000,572.97000000,7041.01410000
20329,1607813100000,572.92000000,573.30000000,570.25000000,570.97000000,5228.82464000
20330,1607814000000,570.97000000,571.80000000,567.41000000,568.23000000,8149.90526000
20331,1607814900000,568.20000000,569.49000000,568.00000000,568.50000000,4006.93277000
20332,1607815800000,568.50000000,569.43000000,566.76000000,567.47000000,6284.44996000
20333,1607816700000,567.48000000,568.57000000,567.12000000,568.04000000,3859.25588000
20334,1607817600000,568.09000000,569.68000000,566.73000000,566.85000000,5471.76719000
20335,1607818500000,566.87000000,567.64000000,565.44000000,565.50000000,6941.64615000
20336,1607819400000,565.51000000,566.13000000,563.69000000,565.32000000,9315.90273000
20337,1607820300000,565.31000000,566.22000000,565.00000000,565.70000000,2363.28387000
20338,1607821200000,565.69000000,566.78000000,564.39000000,566.10000000,4749.16351000
20339,1607822100000,566.09000000,567.05000000,565.40000000,566.89000000,1540.58057000
20340,1607823000000,566.89000000,567.01000000,565.58000000,566.87000000,1491.00889000
20341,1607823900000,566.88000000,567.28000000,565.88000000,566.03000000,2247.48873000
20342,1607824800000,566.03000000,566.07000000,563.22000000,563.89000000,3443.36917000
20343,1607825700000,563.88000000,565.93000000,563.54000000,565.79000000,2750.09595000
20344,1607826600000,565.79000000,566.64000000,565.00000000,565.30000000,3518.30492000
20345,1607827500000,565.29000000,566.46000000,564.67000000,566.44000000,1991.87930000
20346,1607828400000,566.46000000,567.81000000,566.40000000,566.64000000,5863.11563000
20347,1607829300000,566.64000000,566.90000000,565.47000000,565.86000000,2267.08877000
20348,1607830200000,565.88000000,565.93000000,564.92000000,565.06000000,2308.11976000
20349,1607831100000,565.05000000,565.88000000,564.91000000,565.42000000,1953.91561000
20350,1607832000000,565.45000000,566.15000000,564.53000000,564.61000000,2302.02830000
20351,1607832900000,564.61000000,567.26000000,564.16000000,567.20000000,4262.31316000
20352,1607833800000,567.18000000,569.27000000,566.54000000,569.22000000,7473.12750000
20353,1607834700000,569.22000000,569.43000000,567.80000000,568.04000000,4473.37724000
20354,1607835600000,568.05000000,569.79000000,567.80000000,569.54000000,2987.87227000
20355,1607836500000,569.52000000,571.85000000,569.01000000,571.66000000,6837.29183000
20356,1607837400000,571.66000000,571.88000000,569.48000000,570.04000000,6416.66706000
20357,1607838300000,570.04000000,570.24000000,568.93000000,569.08000000,3280.53011000
20358,1607839200000,569.08000000,571.40000000,569.07000000,571.34000000,8438.73391000
20359,1607840100000,571.31000000,572.53000000,570.62000000,571.62000000,5929.82420000
20360,1607841000000,571.66000000,571.66000000,569.46000000,569.81000000,3226.10151000
20361,1607841900000,569.81000000,572.74000000,569.01000000,572.13000000,5519.20635000
20362,1607842800000,572.10000000,575.75000000,572.10000000,574.82000000,15632.30933000
20363,1607843700000,574.83000000,577.00000000,574.21000000,575.09000000,10223.54327000
20364,1607844600000,575.09000000,577.28000000,574.62000000,577.10000000,8874.31056000
20365,1607845500000,577.09000000,580.00000000,576.93000000,579.02000000,19020.61402000
20366,1607846400000,579.07000000,584.00000000,579.06000000,580.71000000,21205.07420000
20367,1607847300000,580.71000000,580.87000000,577.24000000,578.36000000,17637.32326000
20368,1607848200000,578.27000000,579.63000000,577.31000000,579.07000000,8906.27024000
20369,1607849100000,579.07000000,582.00000000,579.03000000,581.31000000,9482.46034000
20370,1607850000000,581.31000000,581.82000000,577.99000000,578.88000000,7358.22691000
20371,1607850900000,578.89000000,580.64000000,578.69000000,579.84000000,4830.75538000
20372,1607851800000,579.85000000,580.99000000,579.72000000,580.87000000,4819.64470000
20373,1607852700000,580.88000000,585.00000000,580.75000000,583.46000000,15939.51362000
20374,1607853600000,583.47000000,586.74000000,583.13000000,583.56000000,14563.63565000
20375,1607854500000,583.50000000,583.99000000,581.61000000,583.74000000,9532.44639000
20376,1607855400000,583.74000000,585.50000000,582.74000000,583.05000000,8205.86869000
20377,1607856300000,583.05000000,584.77000000,582.82000000,583.77000000,5756.58722000
20378,1607857200000,583.76000000,584.37000000,581.31000000,581.90000000,6885.46455000
20379,1607858100000,581.89000000,583.30000000,581.89000000,582.85000000,4621.74562000
20380,1607859000000,582.91000000,586.88000000,582.70000000,586.79000000,10545.61816000
20381,1607859900000,586.79000000,586.79000000,583.30000000,585.56000000,7219.44207000
20382,1607860800000,585.59000000,588.00000000,584.95000000,585.06000000,11552.33531000
20383,1607861700000,585.06000000,586.34000000,583.30000000,586.11000000,7936.76504000
20384,1607862600000,586.08000000,588.70000000,585.25000000,587.01000000,12326.23366000
20385,1607863500000,587.01000000,588.85000000,586.43000000,586.96000000,8872.48746000
20386,1607864400000,586.98000000,588.53000000,586.91000000,587.46000000,6858.31177000
20387,1607865300000,587.42000000,589.71000000,586.23000000,586.79000000,9997.22847000
20388,1607866200000,586.75000000,586.80000000,585.11000000,586.21000000,6012.83989000
20389,1607867100000,586.21000000,586.21000000,584.02000000,585.78000000,5893.44995000
20390,1607868000000,585.78000000,586.58000000,583.30000000,584.88000000,5593.87529000
20391,1607868900000,584.87000000,586.19000000,583.57000000,583.93000000,4722.14210000
20392,1607869800000,583.94000000,584.64000000,582.82000000,584.35000000,6475.61448000
20393,1607870700000,584.32000000,585.76000000,583.71000000,585.32000000,4839.92409000
20394,1607871600000,585.33000000,586.73000000,582.16000000,582.58000000,7590.05167000
20395,1607872500000,582.60000000,583.48000000,580.76000000,581.42000000,11107.20530000
20396,1607873400000,581.41000000,584.33000000,579.66000000,583.58000000,11044.78647000
20397,1607874300000,583.57000000,585.22000000,582.62000000,585.22000000,6361.98164000
20398,1607875200000,585.22000000,593.39000000,585.22000000,592.99000000,26928.81461000
20399,1607876100000,592.99000000,595.00000000,592.15000000,593.89000000,16914.86560000
20400,1607877000000,593.88000000,594.80000000,592.22000000,592.83000000,10725.99300000
20401,1607877900000,592.83000000,593.51000000,591.41000000,593.34000000,7101.77769000
20402,1607878800000,593.33000000,594.12000000,591.32000000,594.02000000,6886.21024000
20403,1607879700000,594.06000000,594.35000000,591.13000000,592.02000000,5220.76850000
20404,1607880600000,592.04000000,592.91000000,591.21000000,592.42000000,5372.18999000
20405,1607881500000,592.40000000,594.86000000,591.27000000,594.80000000,7129.82863000
20406,1607882400000,594.63000000,594.70000000,591.31000000,591.51000000,4800.25951000
20407,1607883300000,591.54000000,592.68000000,591.00000000,591.88000000,6252.50264000
20408,1607884200000,591.90000000,592.78000000,591.42000000,591.66000000,2605.77272000
20409,1607885100000,591.67000000,593.33000000,591.32000000,592.46000000,3767.90146000
20410,1607886000000,592.40000000,593.63000000,591.63000000,591.80000000,3244.68260000
20411,1607886900000,591.80000000,592.58000000,591.36000000,592.13000000,3196.00102000
20412,1607887800000,592.13000000,593.00000000,592.06000000,592.59000000,2969.88898000
20413,1607888700000,592.58000000,594.00000000,591.66000000,591.87000000,5470.65958000
20414,1607889600000,591.87000000,592.07000000,588.26000000,589.56000000,9076.59658000
20415,1607890500000,589.56000000,590.30000000,585.48000000,586.02000000,7155.48802000
20416,1607891400000,586.02000000,587.68000000,585.38000000,587.38000000,6506.48295000
20417,1607892300000,587.37000000,589.41000000,587.29000000,588.82000000,4588.02813000
20418,1607893200000,588.81000000,591.48000000,588.66000000,591.38000000,3165.46407000
20419,1607894100000,591.38000000,591.49000000,590.09000000,590.33000000,2748.72258000
20420,1607895000000,590.34000000,592.14000000,590.34000000,592.01000000,3782.80437000
20421,1607895900000,592.01000000,592.10000000,591.02000000,591.49000000,2565.04897000
20422,1607896800000,591.50000000,592.24000000,590.42000000,590.77000000,2864.73657000
20423,1607897700000,590.72000000,590.72000000,583.81000000,584.53000000,10944.64315000
20424,1607898600000,584.58000000,588.51000000,584.52000000,586.59000000,4579.91462000
20425,1607899500000,586.58000000,588.76000000,584.88000000,588.62000000,3169.48347000
20426,1607900400000,588.64000000,592.00000000,588.59000000,590.98000000,5192.12563000
20427,1607901300000,590.98000000,593.36000000,590.94000000,592.31000000,5504.69116000
20428,1607902200000,592.31000000,592.55000000,588.67000000,589.42000000,5576.94285000
20429,1607903100000,589.42000000,591.35000000,589.42000000,590.70000000,3975.28073000
20430,1607904000000,590.81000000,591.01000000,585.56000000,586.47000000,13468.71662000
20431,1607904900000,586.42000000,588.00000000,585.25000000,586.49000000,5449.75123000
20432,1607905800000,586.50000000,586.86000000,585.22000000,585.26000000,3017.52656000
20433,1607906700000,585.26000000,585.27000000,581.75000000,584.48000000,10191.62734000
20434,1607907600000,584.47000000,586.00000000,582.37000000,585.05000000,7861.42510000
20435,1607908500000,585.06000000,586.49000000,583.89000000,585.18000000,5489.21714000
20436,1607909400000,585.18000000,586.42000000,584.90000000,586.17000000,3456.63705000
20437,1607910300000,586.17000000,586.17000000,583.88000000,585.28000000,4492.35455000
20438,1607911200000,585.29000000,586.13000000,583.18000000,585.81000000,4819.50724000
20439,1607912100000,585.70000000,586.54000000,584.52000000,585.85000000,4323.65089000
20440,1607913000000,585.85000000,587.81000000,585.46000000,587.79000000,4887.27302000
20441,1607913900000,587.79000000,590.78000000,587.31000000,590.63000000,6025.69155000
20442,1607914800000,590.77000000,591.48000000,588.70000000,590.88000000,7445.82901000
20443,1607915700000,590.87000000,590.94000000,589.50000000,590.51000000,5168.74179000
20444,1607916600000,590.48000000,591.00000000,589.66000000,590.05000000,5976.03212000
20445,1607917500000,590.05000000,590.68000000,589.99000000,590.48000000,4290.54664000
20446,1607918400000,590.48000000,591.17000000,589.52000000,590.68000000,3368.67342000
20447,1607919300000,590.68000000,590.68000000,585.01000000,585.67000000,11002.26687000
20448,1607920200000,585.50000000,587.02000000,584.34000000,585.22000000,6249.72321000
20449,1607921100000,585.23000000,585.99000000,583.66000000,585.34000000,7252.89980000
20450,1607922000000,585.34000000,585.34000000,584.22000000,584.25000000,5153.15563000
20451,1607922900000,584.22000000,585.51000000,582.90000000,585.00000000,4854.26435000
20452,1607923800000,585.01000000,585.01000000,583.81000000,584.30000000,2850.33658000
20453,1607924700000,584.26000000,585.41000000,584.17000000,585.41000000,3294.45091000
20454,1607925600000,585.41000000,587.05000000,585.30000000,585.64000000,5113.91567000
20455,1607926500000,585.64000000,587.40000000,585.48000000,586.63000000,5410.45194000
20456,1607927400000,586.63000000,586.96000000,585.00000000,585.72000000,2626.16834000
20457,1607928300000,585.73000000,588.29000000,585.30000000,588.23000000,3005.71859000
20458,1607929200000,588.23000000,588.39000000,585.00000000,585.34000000,3399.44126000
20459,1607930100000,585.34000000,586.66000000,584.79000000,586.39000000,4111.77640000
20460,1607931000000,586.39000000,588.62000000,586.34000000,588.26000000,3788.31192000
20461,1607931900000,588.25000000,588.26000000,585.92000000,585.99000000,3920.10848000
20462,1607932800000,585.99000000,589.31000000,585.63000000,588.95000000,6476.20805000
20463,1607933700000,588.95000000,589.13000000,585.97000000,586.82000000,4398.60844000
20464,1607934600000,586.83000000,587.83000000,586.43000000,587.68000000,3117.42195000
20465,1607935500000,587.69000000,588.75000000,586.61000000,588.12000000,2938.84894000
20466,1607936400000,588.12000000,588.80000000,586.41000000,586.45000000,3925.51218000
20467,1607937300000,586.47000000,586.97000000,585.15000000,586.46000000,3522.63118000
20468,1607938200000,586.46000000,588.10000000,585.89000000,588.00000000,3261.45444000
20469,1607939100000,588.01000000,588.15000000,586.05000000,587.32000000,3206.02211000
20470,1607940000000,587.33000000,588.09000000,586.72000000,586.84000000,2658.23046000
20471,1607940900000,586.83000000,586.83000000,585.50000000,585.95000000,3723.20915000
20472,1607941800000,585.95000000,586.68000000,583.04000000,583.24000000,5765.20583000
20473,1607942700000,583.24000000,584.73000000,576.50000000,578.39000000,25019.63826000
20474,1607943600000,578.38000000,580.00000000,575.60000000,576.92000000,11231.90096000
20475,1607944500000,576.92000000,579.34000000,576.88000000,578.61000000,5664.90251000
20476,1607945400000,578.61000000,579.41000000,577.13000000,578.08000000,3730.83858000
20477,1607946300000,578.04000000,580.49000000,577.15000000,579.70000000,5739.09675000
20478,1607947200000,579.69000000,582.24000000,579.00000000,579.50000000,10169.90813000
20479,1607948100000,579.50000000,580.45000000,577.00000000,579.86000000,5966.31261000
20480,1607949000000,579.93000000,580.00000000,578.07000000,579.07000000,4859.68269000
20481,1607949900000,579.08000000,579.29000000,577.21000000,579.05000000,4491.67793000
20482,1607950800000,579.05000000,579.47000000,577.30000000,578.16000000,3916.07690000
20483,1607951700000,578.16000000,579.44000000,576.12000000,579.36000000,5701.71113000
20484,1607952600000,579.31000000,583.00000000,579.00000000,582.77000000,8573.50305000
20485,1607953500000,582.77000000,582.78000000,581.41000000,582.08000000,5530.23822000
20486,1607954400000,582.08000000,582.12000000,580.16000000,580.65000000,3185.15148000
20487,1607955300000,580.62000000,581.04000000,578.40000000,578.88000000,3695.88644000
20488,1607956200000,578.87000000,579.86000000,578.47000000,579.17000000,3642.53224000
20489,1607957100000,579.11000000,582.70000000,579.11000000,582.47000000,5239.25005000
20490,1607958000000,582.47000000,588.37000000,582.47000000,587.85000000,15130.39802000
20491,1607958900000,587.92000000,588.03000000,584.98000000,585.81000000,7866.62610000
20492,1607959800000,585.82000000,586.37000000,583.29000000,585.80000000,5420.79242000
20493,1607960700000,585.81000000,585.84000000,583.65000000,583.82000000,4929.58257000
20494,1607961600000,583.82000000,585.05000000,581.67000000,582.98000000,8747.76097000
20495,1607962500000,582.99000000,583.31000000,580.96000000,581.57000000,5144.68078000
20496,1607963400000,581.57000000,582.60000000,580.71000000,580.93000000,4824.04431000
20497,1607964300000,580.92000000,582.32000000,580.87000000,581.50000000,3005.54731000
20498,1607965200000,581.50000000,582.76000000,580.00000000,581.60000000,3860.31166000
20499,1607966100000,581.60000000,582.35000000,580.50000000,581.53000000,3184.56865000
20500,1607967000000,581.52000000,581.72000000,580.65000000,581.08000000,2652.82729000
20501,1607967900000,581.08000000,582.19000000,580.88000000,581.01000000,2758.38528000
20502,1607968800000,581.01000000,583.56000000,581.01000000,582.32000000,6161.35246000
20503,1607969700000,582.31000000,583.90000000,582.22000000,583.58000000,3750.40505000
20504,1607970600000,583.62000000,585.39000000,583.20000000,584.38000000,5524.95948000
20505,1607971500000,584.37000000,586.50000000,583.75000000,586.49000000,3798.45762000
20506,1607972400000,586.50000000,586.50000000,584.50000000,584.89000000,4434.52386000
20507,1607973300000,584.86000000,586.33000000,583.90000000,585.46000000,5464.59889000
20508,1607974200000,585.51000000,585.99000000,584.97000000,585.16000000,2312.70240000
20509,1607975100000,585.19000000,585.56000000,584.12000000,585.22000000,3368.48668000
20510,1607976000000,585.20000000,586.66000000,585.16000000,586.16000000,3674.78966000
20511,1607976900000,586.15000000,586.36000000,583.04000000,583.37000000,5391.81756000
20512,1607977800000,583.41000000,585.75000000,583.40000000,585.75000000,2761.65688000
20513,1607978700000,585.75000000,587.38000000,585.55000000,586.96000000,3808.60655000
20514,1607979600000,586.96000000,587.88000000,586.00000000,586.04000000,5921.49881000
20515,1607980500000,586.07000000,586.68000000,585.45000000,585.77000000,3510.05939000
20516,1607981400000,585.81000000,586.71000000,584.95000000,585.21000000,3131.31430000
20517,1607982300000,585.22000000,586.50000000,584.65000000,586.20000000,3480.51861000
20518,1607983200000,586.21000000,586.53000000,585.74000000,586.53000000,1694.50856000
20519,1607984100000,586.53000000,588.57000000,586.53000000,588.13000000,3219.56018000
20520,1607985000000,588.14000000,588.33000000,586.95000000,587.16000000,3688.16885000
20521,1607985900000,587.17000000,588.63000000,587.02000000,588.55000000,3709.02506000
20522,1607986800000,588.55000000,588.77000000,585.14000000,587.96000000,5229.83043000
20523,1607987700000,587.91000000,588.55000000,586.22000000,587.29000000,3569.87787000
20524,1607988600000,587.38000000,587.93000000,585.16000000,585.51000000,3945.35600000
20525,1607989500000,585.52000000,586.48000000,585.51000000,586.29000000,2816.57467000
20526,1607990400000,586.29000000,587.67000000,585.61000000,587.50000000,5322.93761000
20527,1607991300000,587.49000000,588.04000000,586.64000000,587.94000000,3480.27390000
20528,1607992200000,587.95000000,589.48000000,587.52000000,589.45000000,6189.90788000
20529,1607993100000,589.45000000,589.76000000,588.00000000,588.86000000,4012.72211000
20530,1607994000000,588.90000000,589.49000000,588.00000000,588.69000000,4903.84413000
20531,1607994900000,588.70000000,588.83000000,587.34000000,587.82000000,2944.82374000
20532,1607995800000,587.83000000,589.34000000,587.83000000,589.34000000,3277.66227000
20533,1607996700000,589.34000000,592.00000000,588.27000000,591.34000000,11304.54654000
20534,1607997600000,591.44000000,597.20000000,591.40000000,596.58000000,30881.71721000
20535,1607998500000,596.59000000,596.90000000,593.86000000,594.91000000,11848.78977000
20536,1607999400000,594.90000000,596.33000000,594.85000000,595.97000000,8658.22653000
20537,1608000300000,595.97000000,596.50000000,592.79000000,593.84000000,11729.20257000
20538,1608001200000,593.84000000,594.30000000,592.52000000,593.56000000,4947.32345000
20539,1608002100000,593.56000000,593.89000000,591.65000000,592.64000000,5730.05800000
20540,1608003000000,592.64000000,594.30000000,592.39000000,593.76000000,4740.61286000
20541,1608003900000,593.77000000,593.77000000,591.71000000,592.77000000,3364.95906000
20542,1608004800000,592.77000000,593.34000000,590.80000000,592.21000000,3834.67738000
20543,1608005700000,592.20000000,592.58000000,591.07000000,592.25000000,3340.37123000
20544,1608006600000,592.25000000,592.25000000,590.24000000,590.97000000,4325.95936000
20545,1608007500000,590.97000000,591.01000000,582.64000000,582.86000000,22129.98968000
20546,1608008400000,582.86000000,585.75000000,582.38000000,583.05000000,14720.78459000
20547,1608009300000,583.03000000,583.82000000,578.58000000,582.56000000,18927.80940000
20548,1608010200000,582.53000000,584.22000000,581.79000000,582.13000000,6018.92324000
20549,1608011100000,582.12000000,583.60000000,581.78000000,582.54000000,5244.16606000
20550,1608012000000,582.54000000,584.05000000,581.78000000,583.73000000,4301.06226000
20551,1608012900000,583.76000000,584.07000000,582.62000000,583.33000000,4657.35276000
20552,1608013800000,583.25000000,583.89000000,582.50000000,583.79000000,3733.13655000
20553,1608014700000,583.79000000,584.88000000,582.81000000,584.61000000,3365.16454000
20554,1608015600000,584.66000000,585.49000000,583.32000000,584.25000000,4580.45354000
20555,1608016500000,584.25000000,584.91000000,583.21000000,583.90000000,3630.12542000
20556,1608017400000,583.90000000,583.90000000,582.86000000,583.20000000,3672.00601000
20557,1608018300000,583.19000000,586.01000000,582.68000000,585.74000000,4842.95757000
20558,1608019200000,585.75000000,586.00000000,583.40000000,583.81000000,4607.29235000
20559,1608020100000,583.82000000,584.79000000,583.71000000,584.51000000,2793.37210000
20560,1608021000000,584.51000000,585.96000000,584.10000000,584.31000000,4109.49170000
20561,1608021900000,584.31000000,584.61000000,581.95000000,583.96000000,4958.78936000
20562,1608022800000,583.96000000,584.22000000,581.72000000,582.76000000,7594.04838000
20563,1608023700000,582.70000000,583.69000000,580.11000000,583.49000000,8931.08012000
20564,1608024600000,583.50000000,583.82000000,582.71000000,583.13000000,4640.91811000
20565,1608025500000,583.13000000,583.61000000,583.08000000,583.44000000,4511.33120000
20566,1608026400000,583.44000000,583.64000000,580.79000000,581.15000000,6100.58812000
20567,1608027300000,581.14000000,583.75000000,581.00000000,583.67000000,4976.43023000
20568,1608028200000,583.67000000,586.24000000,583.41000000,585.52000000,11113.32368000
20569,1608029100000,585.53000000,589.21000000,585.50000000,587.70000000,14596.26993000
20570,1608030000000,587.69000000,587.91000000,586.22000000,586.70000000,5508.76070000
20571,1608030900000,586.72000000,587.30000000,586.22000000,586.26000000,3430.22036000
20572,1608031800000,586.26000000,586.51000000,584.93000000,585.79000000,5003.64657000
20573,1608032700000,585.79000000,586.98000000,585.40000000,585.59000000,3960.40301000
20574,1608033600000,585.49000000,586.84000000,584.89000000,586.66000000,3644.36529000
20575,1608034500000,586.66000000,589.00000000,586.09000000,587.82000000,4857.30435000
20576,1608035400000,587.81000000,588.48000000,585.55000000,585.96000000,5205.80748000
20577,1608036300000,585.97000000,586.79000000,585.02000000,585.72000000,5311.35570000
20578,1608037200000,585.72000000,587.04000000,584.99000000,586.30000000,4740.30473000
20579,1608038100000,586.29000000,586.67000000,585.41000000,586.24000000,2895.21129000
20580,1608039000000,586.23000000,586.95000000,585.76000000,586.69000000,2501.17575000
20581,1608039900000,586.70000000,587.10000000,585.28000000,587.04000000,3220.96155000
20582,1608040800000,587.03000000,588.99000000,587.03000000,587.33000000,8994.54993000
20583,1608041700000,587.33000000,587.38000000,582.98000000,584.92000000,9063.48852000
20584,1608042600000,584.99000000,585.25000000,582.63000000,582.70000000,6564.97010000
20585,1608043500000,582.70000000,584.96000000,582.52000000,584.00000000,3642.55194000
20586,1608044400000,583.99000000,585.80000000,583.74000000,584.41000000,5159.88864000
20587,1608045300000,584.40000000,585.96000000,584.00000000,585.31000000,4113.37460000
20588,1608046200000,585.32000000,586.49000000,584.93000000,585.33000000,4950.90747000
20589,1608047100000,585.33000000,586.29000000,584.68000000,585.82000000,4187.12671000
20590,1608048000000,585.82000000,587.10000000,583.80000000,586.09000000,9126.38555000
20591,1608048900000,586.16000000,586.94000000,585.25000000,586.43000000,4728.86222000
20592,1608049800000,586.42000000,586.80000000,585.15000000,586.67000000,4536.68325000
20593,1608050700000,586.67000000,586.84000000,584.73000000,585.79000000,3967.28122000
20594,1608051600000,585.76000000,586.45000000,585.36000000,586.10000000,2467.61408000
20595,1608052500000,586.10000000,586.76000000,585.00000000,585.57000000,4430.38960000
20596,1608053400000,585.56000000,586.99000000,585.40000000,586.56000000,3722.14713000
20597,1608054300000,586.54000000,586.79000000,585.82000000,585.86000000,3615.48282000
20598,1608055200000,585.86000000,586.38000000,585.46000000,586.04000000,3640.27649000
20599,1608056100000,586.07000000,588.20000000,586.01000000,588.12000000,4020.02465000
20600,1608057000000,588.12000000,588.97000000,587.02000000,588.08000000,7354.18092000
20601,1608057900000,588.03000000,589.40000000,587.52000000,589.03000000,6290.67653000
20602,1608058800000,589.04000000,591.00000000,588.78000000,590.49000000,8400.95488000
20603,1608059700000,590.48000000,592.00000000,589.90000000,590.30000000,8330.24797000
20604,1608060600000,590.29000000,592.49000000,590.12000000,592.25000000,6376.82206000
20605,1608061500000,592.26000000,592.92000000,591.49000000,592.28000000,7732.50108000
20606,1608062400000,592.31000000,593.17000000,591.40000000,591.70000000,7031.63694000
20607,1608063300000,591.68000000,592.47000000,590.27000000,590.63000000,5069.10729000
20608,1608064200000,590.64000000,592.00000000,590.34000000,591.68000000,5226.93108000
20609,1608065100000,591.71000000,592.00000000,590.56000000,590.78000000,3683.05491000
20610,1608066000000,590.79000000,591.87000000,590.32000000,590.37000000,3230.20669000
20611,1608066900000,590.35000000,590.68000000,586.07000000,587.48000000,9515.56316000
20612,1608067800000,587.48000000,589.02000000,586.85000000,589.00000000,4191.54224000
20613,1608068700000,589.00000000,589.55000000,587.41000000,588.70000000,7004.39040000
20614,1608069600000,588.71000000,589.05000000,587.50000000,587.95000000,2921.44151000
20615,1608070500000,587.96000000,588.84000000,587.88000000,588.59000000,1839.98150000
20616,1608071400000,588.60000000,589.58000000,587.50000000,587.70000000,2284.80436000
20617,1608072300000,587.71000000,588.52000000,587.27000000,588.37000000,2075.61932000
20618,1608073200000,588.36000000,588.51000000,587.22000000,587.94000000,2488.78925000
20619,1608074100000,587.93000000,589.80000000,585.29000000,589.07000000,7178.86533000
20620,1608075000000,589.07000000,589.72000000,588.56000000,588.77000000,2794.55423000
20621,1608075900000,588.76000000,589.43000000,588.57000000,588.64000000,3441.64426000
20622,1608076800000,588.78000000,589.43000000,585.10000000,585.64000000,6292.44720000
20623,1608077700000,585.64000000,585.87000000,583.23000000,583.62000000,9325.14239000
20624,1608078600000,583.61000000,585.09000000,583.29000000,584.62000000,3937.28092000
20625,1608079500000,584.63000000,586.00000000,583.30000000,585.14000000,4858.42909000
20626,1608080400000,585.13000000,585.61000000,583.92000000,584.29000000,4122.92275000
20627,1608081300000,584.30000000,586.18000000,584.28000000,585.32000000,2840.75880000
20628,1608082200000,585.32000000,585.56000000,582.27000000,582.95000000,9246.88830000
20629,1608083100000,582.99000000,585.07000000,582.89000000,584.86000000,2798.61861000
20630,1608084000000,584.86000000,586.62000000,584.85000000,586.28000000,5197.42934000
